uid,domain,rubric_source,n_items,n_subparts,subpart_kind,is_mcq,question_words,reference_words,items_per_subpart,weight_mass,weight_mass_per_criterion,paper_weight_mass,paper_weight_mass_per_criterion,n_subparts_scored,n_orphan_subparts,orphan_subpart_rate,mean_best_subpart_overlap,error,_family,n_criteria,n_claims,n_core_claims,n_subquestions,claim_recall,claim_recall_core,grounded_fraction,generic_fraction,unsupported_fraction,subquestion_coverage,mean_criteria_per_claim,n_uncovered_claims,n_criteria_labelled,uncovered_claim_ids,unsupported_criteria,n_responses_scored,n_judge_errors,variants_scored,response_set_fingerprint,score__gold,score__terse_correct,score__missing_step,score__numeric_error,score__right_method_wrong_answer,score__verbose_empty,score__off_topic,margin__terse_correct,margin__missing_step,margin__numeric_error,margin__right_method_wrong_answer,margin__verbose_empty,margin__off_topic,mean_margin,min_margin,rank_acc,rank_credit,n_rank_pairs,n_rank_ties,rank_tie_rate,auc_good_vs_bad,n_auc_pairs_good_vs_bad,auc_credit_good_vs_bad,auc_gold_vs_degraded,n_auc_pairs_gold_vs_degraded,auc_credit_gold_vs_degraded,score_mean,score_std,score_range,hack_verbose,hack_verbose_margin,hack_confident_wrong,hack_confident_wrong_margin,n_degraded,n_saturated,saturation_rate,score_numeric__gold,score_numeric__terse_correct,score_numeric__missing_step,score_numeric__numeric_error,score_numeric__right_method_wrong_answer,score_numeric__verbose_empty,score_numeric__off_topic,margin__terse_correct__numeric,margin__missing_step__numeric,margin__numeric_error__numeric,margin__right_method_wrong_answer__numeric,margin__verbose_empty__numeric,margin__off_topic__numeric,mean_margin__numeric,min_margin__numeric,rank_acc__numeric,rank_credit__numeric,n_rank_pairs__numeric,n_rank_ties__numeric,rank_tie_rate__numeric,auc_good_vs_bad__numeric,n_auc_pairs_good_vs_bad__numeric,auc_credit_good_vs_bad__numeric,auc_gold_vs_degraded__numeric,n_auc_pairs_gold_vs_degraded__numeric,auc_credit_gold_vs_degraded__numeric,score_mean__numeric,score_std__numeric,score_range__numeric,hack_verbose__numeric,hack_verbose_margin__numeric,hack_confident_wrong__numeric,hack_confident_wrong_margin__numeric,n_degraded__numeric,n_saturated__numeric,saturation_rate__numeric,score_unweighted__gold,score_unweighted__terse_correct,score_unweighted__missing_step,score_unweighted__numeric_error,score_unweighted__right_method_wrong_answer,score_unweighted__verbose_empty,score_unweighted__off_topic,margin__terse_correct__unweighted,margin__missing_step__unweighted,margin__numeric_error__unweighted,margin__right_method_wrong_answer__unweighted,margin__verbose_empty__unweighted,margin__off_topic__unweighted,mean_margin__unweighted,min_margin__unweighted,rank_acc__unweighted,rank_credit__unweighted,n_rank_pairs__unweighted,n_rank_ties__unweighted,rank_tie_rate__unweighted,auc_good_vs_bad__unweighted,n_auc_pairs_good_vs_bad__unweighted,auc_credit_good_vs_bad__unweighted,auc_gold_vs_degraded__unweighted,n_auc_pairs_gold_vs_degraded__unweighted,auc_credit_gold_vs_degraded__unweighted,score_mean__unweighted,score_std__unweighted,score_range__unweighted,hack_verbose__unweighted,hack_verbose_margin__unweighted,hack_confident_wrong__unweighted,hack_confident_wrong_margin__unweighted,n_degraded__unweighted,n_saturated__unweighted,saturation_rate__unweighted,n_question_anchors,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored,redundancy_tfidf,mean_pair_cosine,max_pair_cosine,n_pairs,n_redundant_pairs,objective_fraction,subjective_fraction,underspecified_fraction,self_agreement_rate,kappa,n_self_agreement_runs,n_self_agreement_criteria,mean_checks_per_criterion,atomic_fraction,max_checks_per_criterion,weight_entropy,weight_entropy_norm,mean_weight_magnitude,max_weight_share,frac_essential,frac_important,frac_optional,frac_pitfall,checks,compliance_rate,fully_compliant_rubric,item_count_ok,polarity_single_rate,negative_weight_rate,weight_order_violation_rate,weight_order_violation_pair_rate,pitfall_mirror_rate,n_pitfall_mirrors,max_pitfall_mirror_similarity,pitfall_fraction,weight_band_rate,unclassified_polarity_rate,check_item_count_7_20_rate,check_title_2_to_4_words_rate,check_description_single_sentence_rate,check_category_legal_rate,check_weight_in_range_rate,check_weight_matches_band_rate,check_pitfall_opener_rate,check_rar_keys_only_rate,check_no_verbatim_copy_rate,check_self_contained_rate,n_weight_order_pairs,pitfall_mirror_pairs,n_rollouts,n_correct,n_incorrect,auc,best_of_n_accuracy,best_of_n_lift,random_baseline,spearman,separation,z_separation,mean_correct,mean_incorrect,length_hack_r,question_mode,n_distractors_requested,n_distractors_used,distractor_uids,cross_pass_rate,cross_score_weighted,same_question_pass_rate,same_question_measured,specificity_gap,boilerplate_fraction,n_universal_criteria,specific_fraction,gold_pass_fraction
sci-0285c4aecb7a,rar_science,shipped,7.0,0.0,none,False,50.0,40.0,7.0,30.0,4.285714285714286,5.3999999999999995,0.7714285714285714,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0285c4aecb7a,rar_science,baseline,12.0,0.0,none,False,50.0,40.0,12.0,34.0,2.8333333333333335,8.8,0.7333333333333334,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0285c4aecb7a,rar_science,agentic,6.0,0.0,none,False,50.0,40.0,6.0,17.0,2.8333333333333335,5.0,0.8333333333333334,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0285c4aecb7a,rar_science,agentic-noval,15.0,0.0,none,False,50.0,40.0,15.0,45.0,3.0,11.4,0.76,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0285c4aecb7a,rar_science,agentic-goldonly,8.0,0.0,none,False,50.0,40.0,8.0,23.0,2.875,5.8999999999999995,0.7374999999999999,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0285c4aecb7a,rar_science,agentic-negonly,15.0,0.0,none,False,50.0,40.0,15.0,42.0,2.8,9.799999999999999,0.6533333333333332,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-0285c4aecb7a,rar_science,agentic-realneg,15.0,0.0,none,False,50.0,40.0,15.0,45.0,3.0,11.4,0.76,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a951f8c8c6bb,rar_science,shipped,7.0,0.0,mcq,True,17.0,31.0,7.0,25.0,3.5714285714285716,4.9,0.7000000000000001,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a951f8c8c6bb,rar_science,baseline,7.0,0.0,mcq,True,17.0,31.0,7.0,23.0,3.2857142857142856,4.6,0.6571428571428571,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a951f8c8c6bb,rar_science,agentic,8.0,0.0,mcq,True,17.0,31.0,8.0,29.0,3.625,5.8999999999999995,0.7374999999999999,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a951f8c8c6bb,rar_science,agentic-noval,9.0,0.0,mcq,True,17.0,31.0,9.0,32.0,3.5555555555555554,6.199999999999999,0.6888888888888888,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a951f8c8c6bb,rar_science,agentic-goldonly,8.0,0.0,mcq,True,17.0,31.0,8.0,27.0,3.375,6.1,0.7625,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a951f8c8c6bb,rar_science,agentic-negonly,9.0,0.0,mcq,True,17.0,31.0,9.0,30.0,3.3333333333333335,6.199999999999999,0.6888888888888888,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a951f8c8c6bb,rar_science,agentic-realneg,9.0,0.0,mcq,True,17.0,31.0,9.0,32.0,3.5555555555555554,6.199999999999999,0.6888888888888888,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-63ae3ace661f,rar_science,shipped,8.0,0.0,none,False,53.0,20.0,8.0,26.0,3.25,5.6,0.7,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-63ae3ace661f,rar_science,baseline,12.0,0.0,none,False,53.0,20.0,12.0,38.0,3.1666666666666665,9.1,0.7583333333333333,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-63ae3ace661f,rar_science,agentic,10.0,0.0,none,False,53.0,20.0,10.0,35.0,3.5,8.0,0.8,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-63ae3ace661f,rar_science,agentic-noval,15.0,0.0,none,False,53.0,20.0,15.0,54.0,3.6,11.0,0.7333333333333333,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-63ae3ace661f,rar_science,agentic-goldonly,15.0,0.0,none,False,53.0,20.0,15.0,56.0,3.7333333333333334,11.7,0.7799999999999999,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-63ae3ace661f,rar_science,agentic-negonly,16.0,0.0,none,False,53.0,20.0,16.0,44.0,2.75,12.299999999999999,0.7687499999999999,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-63ae3ace661f,rar_science,agentic-realneg,15.0,0.0,none,False,53.0,20.0,15.0,54.0,3.6,11.0,0.7333333333333333,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,shipped,8.0,0.0,none,False,51.0,31.0,8.0,29.0,3.625,5.6,0.7,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,baseline,12.0,0.0,none,False,51.0,31.0,12.0,44.0,3.6666666666666665,9.2,0.7666666666666666,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,agentic,15.0,0.0,none,False,51.0,31.0,15.0,45.0,3.0,10.1,0.6733333333333333,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,agentic-noval,16.0,0.0,none,False,51.0,31.0,16.0,57.0,3.5625,12.9,0.80625,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,agentic-goldonly,15.0,0.0,none,False,51.0,31.0,15.0,43.0,2.8666666666666667,9.5,0.6333333333333333,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,agentic-negonly,15.0,0.0,none,False,51.0,31.0,15.0,40.0,2.6666666666666665,9.799999999999999,0.6533333333333332,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,agentic-realneg,16.0,0.0,none,False,51.0,31.0,16.0,44.0,2.75,11.299999999999999,0.7062499999999999,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,shipped,9.0,0.0,none,False,50.0,30.0,9.0,35.0,3.888888888888889,6.6,0.7333333333333333,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,baseline,10.0,0.0,none,False,50.0,30.0,10.0,34.0,3.4,8.2,0.82,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,agentic,6.0,0.0,none,False,50.0,30.0,6.0,13.0,2.1666666666666665,4.6,0.7666666666666666,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,agentic-noval,15.0,0.0,none,False,50.0,30.0,15.0,61.0,4.066666666666666,12.0,0.8,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,agentic-goldonly,6.0,0.0,none,False,50.0,30.0,6.0,16.0,2.6666666666666665,5.3,0.8833333333333333,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,agentic-negonly,15.0,0.0,none,False,50.0,30.0,15.0,48.0,3.2,10.5,0.7,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,agentic-realneg,15.0,0.0,none,False,50.0,30.0,15.0,61.0,4.066666666666666,12.0,0.8,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2907ae60d945,rar_science,shipped,7.0,0.0,none,False,37.0,24.0,7.0,27.0,3.857142857142857,5.6,0.7999999999999999,0.0,0.0,,,,adaptivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
