uid,domain,rubric_source,n_criteria,n_claims,n_core_claims,n_subquestions,claim_recall,claim_recall_core,grounded_fraction,generic_fraction,unsupported_fraction,subquestion_coverage,mean_criteria_per_claim,n_uncovered_claims,n_criteria_labelled,uncovered_claim_ids,unsupported_criteria,error,_family,n_items,n_responses_scored,n_judge_errors,variants_scored,response_set_fingerprint,score__gold,score__terse_correct,score__missing_step,score__numeric_error,score__right_method_wrong_answer,score__verbose_empty,score__off_topic,margin__terse_correct,margin__missing_step,margin__numeric_error,margin__right_method_wrong_answer,margin__verbose_empty,margin__off_topic,mean_margin,min_margin,rank_acc,rank_credit,n_rank_pairs,n_rank_ties,rank_tie_rate,auc_good_vs_bad,n_auc_pairs_good_vs_bad,auc_credit_good_vs_bad,auc_gold_vs_degraded,n_auc_pairs_gold_vs_degraded,auc_credit_gold_vs_degraded,score_mean,score_std,score_range,hack_verbose,hack_verbose_margin,hack_confident_wrong,hack_confident_wrong_margin,n_degraded,n_saturated,saturation_rate,score_numeric__gold,score_numeric__terse_correct,score_numeric__missing_step,score_numeric__numeric_error,score_numeric__right_method_wrong_answer,score_numeric__verbose_empty,score_numeric__off_topic,margin__terse_correct__numeric,margin__missing_step__numeric,margin__numeric_error__numeric,margin__right_method_wrong_answer__numeric,margin__verbose_empty__numeric,margin__off_topic__numeric,mean_margin__numeric,min_margin__numeric,rank_acc__numeric,rank_credit__numeric,n_rank_pairs__numeric,n_rank_ties__numeric,rank_tie_rate__numeric,auc_good_vs_bad__numeric,n_auc_pairs_good_vs_bad__numeric,auc_credit_good_vs_bad__numeric,auc_gold_vs_degraded__numeric,n_auc_pairs_gold_vs_degraded__numeric,auc_credit_gold_vs_degraded__numeric,score_mean__numeric,score_std__numeric,score_range__numeric,hack_verbose__numeric,hack_verbose_margin__numeric,hack_confident_wrong__numeric,hack_confident_wrong_margin__numeric,n_degraded__numeric,n_saturated__numeric,saturation_rate__numeric,score_unweighted__gold,score_unweighted__terse_correct,score_unweighted__missing_step,score_unweighted__numeric_error,score_unweighted__right_method_wrong_answer,score_unweighted__verbose_empty,score_unweighted__off_topic,margin__terse_correct__unweighted,margin__missing_step__unweighted,margin__numeric_error__unweighted,margin__right_method_wrong_answer__unweighted,margin__verbose_empty__unweighted,margin__off_topic__unweighted,mean_margin__unweighted,min_margin__unweighted,rank_acc__unweighted,rank_credit__unweighted,n_rank_pairs__unweighted,n_rank_ties__unweighted,rank_tie_rate__unweighted,auc_good_vs_bad__unweighted,n_auc_pairs_good_vs_bad__unweighted,auc_credit_good_vs_bad__unweighted,auc_gold_vs_degraded__unweighted,n_auc_pairs_gold_vs_degraded__unweighted,auc_credit_gold_vs_degraded__unweighted,score_mean__unweighted,score_std__unweighted,score_range__unweighted,hack_verbose__unweighted,hack_verbose_margin__unweighted,hack_confident_wrong__unweighted,hack_confident_wrong_margin__unweighted,n_degraded__unweighted,n_saturated__unweighted,saturation_rate__unweighted,n_question_anchors,question_words,reference_words,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored
sci-88a263c8039c,rar_science,agentic-noval,8.0,4.0,4.0,3.0,1.0,1.0,0.25,0.0,0.75,1.0,1.5,0.0,8.0,[],"[{'criterion_index': 2, 'title': 'Ordered study plan'}, {'criterion_index': 3, 'title': 'Diffusion strategy'}, {'criterion_index': 4, 'title': 'Phase transition strategy'}, {'criterion_index': 5, 'title': 'Lattice hopping specifics'}, {'criterion_index': 6, 'title': 'SM primitives to diffusion'}, {'criterion_index': 7, 'title': 'Tailored to applications'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,shipped,6.0,3.0,3.0,4.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.6666666666666667,0.0,6.0,[],"[{'criterion_index': 0, 'title': 'Recursion Derivation'}, {'criterion_index': 3, 'title': 'Physical Interpretation'}, {'criterion_index': 4, 'title': 'Phase Transition Impact'}, {'criterion_index': 5, 'title': 'Derivation Completeness'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,baseline,6.0,3.0,3.0,4.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.3333333333333333,0.0,6.0,[],"[{'criterion_index': 0, 'title': 'Recursion Relation Derivation'}, {'criterion_index': 2, 'title': 'Fixed Points Identification'}, {'criterion_index': 3, 'title': 'Implications for Phase Transitions'}, {'criterion_index': 5, 'title': 'Fixed Point Stability'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,agentic,6.0,3.0,3.0,4.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.6666666666666667,0.0,6.0,[],"[{'criterion_index': 0, 'title': 'Partition function preservation'}, {'criterion_index': 2, 'title': 'Avoids inventing finite Tc'}, {'criterion_index': 3, 'title': 'Avoids wrong recursion form'}, {'criterion_index': 4, 'title': 'Partition function preservation'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d0020349f91f,rar_science,agentic-noval,6.0,3.0,3.0,4.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,2.0,6.0,"[2, 3]","[{'criterion_index': 0, 'title': 'Recursion relation formula'}, {'criterion_index': 1, 'title': 'Step-by-step derivation'}, {'criterion_index': 2, 'title': 'Fixed point K*=0'}, {'criterion_index': 3, 'title': 'Fixed point K*=∞'}, {'criterion_index': 4, 'title': 'Flow toward K=0'}, {'criterion_index': 5, 'title': 'No finite-T phase transition'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2907ae60d945,rar_science,shipped,6.0,4.0,4.0,2.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.5,1.0,1.25,0.0,6.0,[],"[{'criterion_index': 2, 'title': 'Angular Momentum Commutation'}, {'criterion_index': 3, 'title': 'Precession Explanation'}, {'criterion_index': 4, 'title': 'Derivation Details'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2907ae60d945,rar_science,baseline,6.0,4.0,4.0,2.0,1.0,1.0,0.16666666666666666,0.0,0.8333333333333334,1.0,1.5,0.0,6.0,[],"[{'criterion_index': 1, 'title': 'Inertia Tensor Role'}, {'criterion_index': 2, 'title': 'Total Angular Momentum'}, {'criterion_index': 3, 'title': 'Space-Fixed Components'}, {'criterion_index': 4, 'title': 'Body-Fixed Dynamics'}, {'criterion_index': 5, 'title': 'Symmetric Top Case'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2907ae60d945,rar_science,agentic,6.0,4.0,4.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,1.25,0.0,6.0,[],"[{'criterion_index': 1, 'title': 'Inertia tensor c-number'}, {'criterion_index': 3, 'title': 'Spherical top limit'}, {'criterion_index': 4, 'title': 'Symmetric top precession'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2907ae60d945,rar_science,agentic-noval,6.0,4.0,4.0,2.0,1.0,1.0,0.16666666666666666,0.0,0.8333333333333334,1.0,1.75,0.0,6.0,[],"[{'criterion_index': 1, 'title': 'Principal-axis diagonal form'}, {'criterion_index': 2, 'title': 'Space-fixed commutativity'}, {'criterion_index': 3, 'title': 'Body-fixed anomalous sign'}, {'criterion_index': 4, 'title': 'Body-fixed non-commutation with H'}, {'criterion_index': 5, 'title': 'Commutativity drives precession'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d92b2e4dd269,rar_science,shipped,8.0,8.0,7.0,2.0,0.875,1.0,0.5,0.375,0.125,1.0,2.2857142857142856,1.0,8.0,[2],"[{'criterion_index': 6, 'title': 'Unit Consistency Check'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d92b2e4dd269,rar_science,baseline,8.0,8.0,7.0,2.0,1.0,1.0,0.0,0.125,0.875,1.0,1.375,0.0,8.0,[],"[{'criterion_index': 0, 'title': 'Half-life dependence stated'}, {'criterion_index': 1, 'title': 'Uses given ratios'}, {'criterion_index': 2, 'title': 'Derives order symbolically'}, {'criterion_index': 3, 'title': 'Reaction order is 3'}, {'criterion_index': 4, 'title': 'General rate constant unit'}, {'criterion_index': 5, 'title': 'Specific rate constant unit'}, {'criterion_index': 6, 'title': 'Time unit caveat'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d92b2e4dd269,rar_science,agentic,8.0,8.0,7.0,2.0,1.0,1.0,0.875,0.0,0.125,1.0,1.125,0.0,8.0,[],"[{'criterion_index': 7, 'title': 'Half-life concentration law'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d92b2e4dd269,rar_science,agentic-noval,8.0,8.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.375,0.0,8.0,[],[],,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-77ddc9bce7ef,rar_science,shipped,7.0,9.0,9.0,0.0,1.0,1.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,,1.4444444444444444,0.0,7.0,[],"[{'criterion_index': 4, 'title': 'Physical Interpretation'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-77ddc9bce7ef,rar_science,baseline,7.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.1111111111111112,0.0,7.0,[],[],,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-77ddc9bce7ef,rar_science,agentic,7.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.2222222222222223,0.0,7.0,[],[],,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-77ddc9bce7ef,rar_science,agentic-noval,7.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,7.0,[],[],,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b89c9561e59a,rar_science,shipped,6.0,4.0,4.0,0.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,,1.5,0.0,6.0,[],"[{'criterion_index': 4, 'title': 'Field Theory Detail'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b89c9561e59a,rar_science,baseline,6.0,4.0,4.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,,1.5,0.0,6.0,[],"[{'criterion_index': 0, 'title': 'Topology Connection'}, {'criterion_index': 2, 'title': 'Vortex Formation Mechanism'}, {'criterion_index': 3, 'title': 'Vortex Stability Reason'}, {'criterion_index': 4, 'title': 'Vacuum Manifold Topology'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b89c9561e59a,rar_science,agentic,6.0,4.0,4.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,,2.25,0.0,6.0,[],"[{'criterion_index': 4, 'title': 'Avoids gauge group conflation'}, {'criterion_index': 5, 'title': 'Avoids flux normalization error'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b89c9561e59a,rar_science,agentic-noval,6.0,4.0,4.0,0.0,1.0,1.0,0.5,0.0,0.5,,1.25,0.0,6.0,[],"[{'criterion_index': 1, 'title': 'Fundamental group is ℤ'}, {'criterion_index': 4, 'title': 'Abelian-Higgs vacuum manifold'}, {'criterion_index': 5, 'title': 'Stability via homotopy invariance'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-c9cb52bc2df5,rar_science,shipped,6.0,3.0,3.0,2.0,1.0,1.0,0.5,0.16666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.0,6.0,[],"[{'criterion_index': 3, 'title': 'Torque Balance'}, {'criterion_index': 4, 'title': 'Inverse Relationship'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-c9cb52bc2df5,rar_science,baseline,6.0,3.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.6666666666666667,0.0,6.0,[],"[{'criterion_index': 2, 'title': 'Mechanical Advantage Concept'}, {'criterion_index': 3, 'title': 'Force Application'}, {'criterion_index': 4, 'title': 'Equilibrium Principle'}, {'criterion_index': 5, 'title': 'Incorrect Fulcrum Position'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-c9cb52bc2df5,rar_science,agentic,6.0,3.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,2.0,0.0,6.0,[],"[{'criterion_index': 3, 'title': 'Avoids fulcrum at 1/3'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-c9cb52bc2df5,rar_science,agentic-noval,6.0,3.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,6.0,[],"[{'criterion_index': 4, 'title': 'Torque equilibrium'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2bd6dfe7ec62,rar_science,shipped,6.0,2.0,2.0,0.0,1.0,1.0,0.8333333333333334,0.0,0.16666666666666666,,3.5,0.0,6.0,[],"[{'criterion_index': 4, 'title': 'Detection Correlation'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2bd6dfe7ec62,rar_science,baseline,6.0,2.0,2.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.8333333333333334,,2.0,0.0,6.0,[],"[{'criterion_index': 1, 'title': 'Entanglement of Photons'}, {'criterion_index': 2, 'title': 'Which-Path Information'}, {'criterion_index': 3, 'title': 'Need for Coincidence Counting'}, {'criterion_index': 4, 'title': 'Marginal Probability Blob'}, {'criterion_index': 5, 'title': 'Superposition and Decoherence'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2bd6dfe7ec62,rar_science,agentic,6.0,2.0,2.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.8333333333333334,,2.0,0.0,6.0,[],"[{'criterion_index': 1, 'title': 'Idler mixed state'}, {'criterion_index': 2, 'title': 'Reduced density matrix'}, {'criterion_index': 3, 'title': 'Unconditioned D2 probability'}, {'criterion_index': 4, 'title': 'Idler mixed not pure'}, {'criterion_index': 5, 'title': 'Sum of single-slit patterns'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-2bd6dfe7ec62,rar_science,agentic-noval,6.0,2.0,2.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.8333333333333334,,2.0,0.0,6.0,[],"[{'criterion_index': 1, 'title': 'Entanglement yields mixed state'}, {'criterion_index': 2, 'title': 'Reduced density matrix'}, {'criterion_index': 3, 'title': 'Unconditioned D2 probability'}, {'criterion_index': 4, 'title': '100% detection ≠ coherence'}, {'criterion_index': 5, 'title': 'Coincidence as postselection'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-ffbf0ceefaf6,rar_science,shipped,7.0,10.0,8.0,2.0,0.8,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,1.0,1.25,2.0,7.0,"[2, 6]","[{'criterion_index': 0, 'title': 'Define Molarity Normality'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-ffbf0ceefaf6,rar_science,baseline,7.0,10.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.1,0.0,7.0,[],[],,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-ffbf0ceefaf6,rar_science,agentic,7.0,10.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.1,0.0,7.0,[],[],,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-ffbf0ceefaf6,rar_science,agentic-noval,7.0,10.0,8.0,2.0,0.9,1.0,0.8571428571428571,0.0,0.14285714285714285,1.0,1.3333333333333333,1.0,7.0,[6],"[{'criterion_index': 2, 'title': 'Moles of Fe2+'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b96c8a4cd0a4,rar_science,shipped,6.0,2.0,2.0,5.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.5,1.0,1.5,0.0,6.0,[],"[{'criterion_index': 0, 'title': 'Scenario Description'}, {'criterion_index': 1, 'title': 'Shape Impact'}, {'criterion_index': 2, 'title': 'Symmetry Role'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b96c8a4cd0a4,rar_science,baseline,6.0,2.0,2.0,5.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,6.0,[],"[{'criterion_index': 0, 'title': 'Surface Dirac Cone Scenario'}, {'criterion_index': 1, 'title': 'Linear Dispersion Stability'}, {'criterion_index': 2, 'title': 'Symmetry Protection Role'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b96c8a4cd0a4,rar_science,agentic,6.0,2.0,2.0,5.0,1.0,1.0,0.5,0.0,0.5,0.8,2.0,0.0,6.0,[],"[{'criterion_index': 2, 'title': 'Z₂ invariant for TI surface'}, {'criterion_index': 3, 'title': 'Stability from topology not shape'}, {'criterion_index': 4, 'title': 'Surface gap vs bulk invariant'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b96c8a4cd0a4,rar_science,agentic-noval,6.0,2.0,2.0,5.0,1.0,1.0,0.16666666666666666,0.0,0.8333333333333334,1.0,1.0,0.0,6.0,[],"[{'criterion_index': 0, 'title': 'Surface Dirac scenario'}, {'criterion_index': 1, 'title': 'Linear dispersion stated'}, {'criterion_index': 2, 'title': 'Shape vs topology'}, {'criterion_index': 3, 'title': 'TRS protection'}, {'criterion_index': 4, 'title': 'Bulk gap closing'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-801539f7bca0,rar_science,shipped,6.0,5.0,5.0,3.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1.4,0.0,6.0,[],"[{'criterion_index': 4, 'title': 'Quantum Criticality Detail'}, {'criterion_index': 5, 'title': 'Detailed Physical Rationale'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-801539f7bca0,rar_science,baseline,6.0,5.0,5.0,3.0,1.0,1.0,0.8333333333333334,0.0,0.16666666666666666,1.0,1.4,0.0,6.0,[],"[{'criterion_index': 5, 'title': 'Coherence Length Divergence'}]",,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
