qid,n_items,pitfall_mirror_max,n_pitfall_mirrors,max_cos,mean_cos,max_jaccard,mean_jaccard,max_cos_same_marks,n_pairs,n_pairs_ge_0.5,n_pairs_ge_0.7,n_true_pairs_ge_0.5,n_true_pairs_ge_0.7
rar_medicine:492,7,0.42128872871398926,0,0.38669726252555847,0.1558060348033905,0.17647058823529413,0.0395113600995954,0.0,21,0,0,0,0
rar_medicine:493,10,0.44759589433670044,0,0.42963629961013794,0.09537918120622635,0.3333333333333333,0.03476927613150523,0.0,45,0,0,0,0
rar_medicine:494,10,0.3579602837562561,0,0.567700982093811,0.11802946031093597,0.3,0.035448625448625454,0.0,45,1,0,0,0
rar_medicine:496,11,0.5722754001617432,0,0.5470926761627197,0.046702299267053604,0.2222222222222222,0.01206958590085525,0.0,55,1,0,0,0
rar_medicine:500,9,0.0,0,0.3373837172985077,0.11484474688768387,0.2,0.028712337045670375,0.10390487313270569,36,0,0,0,0
rar_medicine:505,13,0.7891048192977905,0,0.7261914014816284,0.06517904996871948,0.2,0.013297172912557526,0.0,78,3,1,0,0
rar_medicine:506,10,0.5734713077545166,0,0.7458914518356323,0.2564322054386139,0.7142857142857143,0.12435404102070768,0.0,45,5,1,0,0
rar_medicine:507,10,0.1762504279613495,0,0.4255187511444092,0.07466606050729752,0.1875,0.02689349636718058,0.005904556252062321,45,0,0,0,0
rar_medicine:513,12,0.5987233519554138,0,0.6257027983665466,0.14414268732070923,0.45454545454545453,0.05653670732722116,0.0,66,3,0,0,0
rar_medicine:517,8,0.2890018820762634,0,0.4183884263038635,0.12592680752277374,0.25,0.05126632452760272,0.0,28,0,0,0,0
rar_medicine:522,10,0.17545747756958008,0,0.47579073905944824,0.14976058900356293,0.2857142857142857,0.06492434580669876,0.0,45,0,0,0,0
rar_medicine:524,10,0.06488433480262756,0,0.419506698846817,0.1619764268398285,0.18181818181818182,0.02742016650169385,0.0,45,0,0,0,0
rar_medicine:527,10,0.5565162897109985,0,0.5297084450721741,0.08677230775356293,0.3,0.048060704727371395,0.031810298562049866,45,1,0,0,0
rar_medicine:530,10,0.7034937739372253,0,0.6221840977668762,0.13855071365833282,0.5,0.04455165882926461,0.026470158249139786,45,1,0,0,0
rar_medicine:533,10,0.0,0,0.4142621159553528,0.07547736167907715,0.2222222222222222,0.02464349003822688,0.0,45,0,0,0,0
rar_medicine:535,13,0.04545342177152634,0,0.8007215857505798,0.08061680197715759,0.5454545454545454,0.03199540111304817,0.0,78,2,2,0,0
rar_medicine:536,8,0.37672722339630127,0,0.8842301368713379,0.19262687861919403,0.75,0.09107905982905982,0.8842301368713379,28,1,1,1,1
rar_medicine:537,9,0.7760123014450073,0,0.7948147058486938,0.30181625485420227,0.6363636363636364,0.17042691785338843,0.0,36,10,2,0,0
rar_medicine:538,8,0.5189592242240906,0,0.5631154179573059,0.20688484609127045,0.25,0.07556484132114384,0.0,28,1,0,0,0
rar_medicine:539,12,0.15467891097068787,0,0.4495363235473633,0.05519488826394081,0.16666666666666666,0.025480853321762413,0.1857978105545044,66,0,0,0,0
rar_medicine:546,10,0.23283742368221283,0,0.472555935382843,0.11714494228363037,0.25,0.04555815233575812,0.0,45,0,0,0,0
rar_medicine:547,11,0.1795775443315506,0,0.3821278214454651,0.11901247501373291,0.25,0.05045970369499781,0.0,55,0,0,0,0
rar_medicine:551,10,0.3024716377258301,0,0.43723976612091064,0.0868450254201889,0.2,0.025818995818995816,0.0,45,0,0,0,0
rar_medicine:553,9,0.7377529740333557,0,0.7309123873710632,0.2625885307788849,0.35714285714285715,0.10758561959864849,0.5662473440170288,36,3,1,1,0
rar_medicine:555,8,0.3980411887168884,0,0.626970112323761,0.21749545633792877,0.4,0.09278529010671867,0.626970112323761,28,3,0,1,0
rar_medicine:559,9,0.37096449732780457,0,0.31276535987854004,0.08365152776241302,0.2222222222222222,0.03157590865924199,0.0,36,0,0,0,0
rar_medicine:561,10,0.0,0,0.44473910331726074,0.13737459480762482,0.15384615384615385,0.05353264955432138,0.0,45,0,0,0,0
rar_medicine:566,8,0.5995668172836304,0,0.7894222140312195,0.1282316893339157,0.7777777777777778,0.08795673572459288,0.0,28,3,1,0,0
rar_medicine:567,8,0.9115656614303589,1,0.8657616376876831,0.16208413243293762,0.8571428571428571,0.1204283075026109,0.8657616376876831,28,3,1,1,1
rar_medicine:568,11,0.3390534520149231,0,0.4667556583881378,0.09365050494670868,0.2222222222222222,0.02857779248927574,0.0,55,0,0,0,0
rar_medicine:570,10,0.6088910698890686,0,0.5774780511856079,0.15859463810920715,0.2857142857142857,0.06362677270863656,0.0,45,1,0,0,0
rar_medicine:571,11,0.2524798810482025,0,0.45197176933288574,0.05355887860059738,0.15384615384615385,0.0176857456269221,0.0,55,0,0,0,0
rar_medicine:572,15,0.10948678851127625,0,0.3585387170314789,0.04938514530658722,0.2222222222222222,0.018066087351801638,0.01476131472736597,105,0,0,0,0
rar_medicine:575,8,0.16009323298931122,0,0.4155701696872711,0.1332731992006302,0.23076923076923078,0.0483604193425622,0.0,28,0,0,0,0
rar_medicine:576,11,0.679904043674469,0,0.6468355059623718,0.10056125372648239,0.2727272727272727,0.029728138375056473,0.1267414391040802,55,3,0,0,0
rar_medicine:577,9,0.46249330043792725,0,0.4426140785217285,0.05850301682949066,0.15384615384615385,0.013775576275576275,0.0,36,0,0,0,0
rar_medicine:580,9,0.13921904563903809,0,0.6358246207237244,0.08316228538751602,0.23529411764705882,0.03045612475759534,0.12533022463321686,36,1,0,0,0
rar_medicine:581,13,0.4468771517276764,0,0.5286564826965332,0.08747956156730652,0.46153846153846156,0.030868865528903635,0.0,78,1,0,0,0
rar_medicine:585,10,0.25968462228775024,0,0.4533435106277466,0.0920630693435669,0.21428571428571427,0.02899524767171826,0.0,45,0,0,0,0
rar_medicine:586,8,0.5821717381477356,0,0.5395301580429077,0.18290512263774872,0.3,0.08791893505654011,0.0,28,1,0,0,0
rar_medicine:587,10,0.6905664205551147,0,0.6282563209533691,0.17112840712070465,0.25,0.0458082658082658,0.0,45,7,0,0,0
rar_medicine:590,8,0.5220147371292114,0,0.4857216775417328,0.27131256461143494,0.1875,0.10126211078223461,0.0,28,0,0,0,0
rar_medicine:591,8,0.510418176651001,0,0.581342339515686,0.11803508549928665,0.2727272727272727,0.0440057717050751,0.0,28,1,0,0,0
rar_medicine:594,9,0.5802942514419556,0,0.6134998202323914,0.29492998123168945,0.45454545454545453,0.10815824970236736,0.0,36,3,0,0,0
rar_medicine:595,9,0.11976886540651321,0,0.47193410992622375,0.04957522451877594,0.23529411764705882,0.011474219317356572,0.0,36,0,0,0,0
rar_medicine:597,7,0.8503671884536743,1,0.8017854690551758,0.319690078496933,0.45454545454545453,0.11017616509655428,0.0,21,3,1,0,0
rar_medicine:598,12,0.2581636309623718,0,0.5309585928916931,0.07483144104480743,0.16666666666666666,0.032980907980907984,0.0,66,1,0,0,0
rar_medicine:599,10,0.0,0,0.591284990310669,0.12222731858491898,0.16666666666666666,0.03284344014736172,0.0,45,1,0,0,0
rar_medicine:600,8,0.3116527795791626,0,0.38357436656951904,0.07267619669437408,0.25,0.02146756429844665,0.0,28,0,0,0,0
rar_medicine:606,9,0.30821627378463745,0,0.4295665919780731,0.1438048928976059,0.16666666666666666,0.053390547814567424,0.0,36,0,0,0,0
rar_medicine:607,7,0.2552698254585266,0,0.6925075650215149,0.16196027398109436,0.4375,0.08553974221267455,0.0,21,2,0,0,0
rar_medicine:610,7,0.5828003287315369,0,0.5620701909065247,0.1759558767080307,0.2857142857142857,0.07303336805216504,0.0,21,3,0,0,0
rar_medicine:613,11,0.4559231400489807,0,0.4372027814388275,0.1131882444024086,0.2,0.04054263543005452,0.0,55,0,0,0,0
rar_medicine:615,12,0.5778690576553345,0,0.7095380425453186,0.3090120851993561,0.3333333333333333,0.0574377750602068,0.0,66,10,1,0,0
rar_medicine:617,11,0.7196223139762878,0,0.6613013744354248,0.1444781869649887,0.375,0.04373904428435812,0.0,55,2,0,0,0
rar_medicine:618,9,0.3510439693927765,0,0.6398794651031494,0.131480410695076,0.36363636363636365,0.053005559255559255,0.0889769047498703,36,1,0,0,0
rar_medicine:620,8,0.3525642156600952,0,0.4013531804084778,0.13362573087215424,0.25,0.06623766056539167,0.0,28,0,0,0,0
rar_medicine:629,10,0.5641104578971863,0,0.5263836979866028,0.07519026100635529,0.3,0.029181929181929182,0.0,45,1,0,0,0
rar_medicine:630,11,0.7187549471855164,0,0.6903258562088013,0.21826253831386566,0.4166666666666667,0.07760992275698157,0.0,55,6,0,0,0
rar_medicine:631,8,0.28630831837654114,0,0.48799315094947815,0.1013798639178276,0.2727272727272727,0.04638743609331845,0.0,28,0,0,0,0
rar_medicine:633,10,0.6707494258880615,0,0.6707013249397278,0.16336336731910706,0.2,0.03728903812237146,0.0,45,3,0,0,0
rar_medicine:634,11,0.25044065713882446,0,0.4707816243171692,0.09596414864063263,0.16666666666666666,0.02918902172349963,0.0,55,0,0,0,0
rar_medicine:636,11,0.33689290285110474,0,0.3983498215675354,0.07515103369951248,0.18181818181818182,0.027509231316577214,0.0,55,0,0,0,0
rar_medicine:637,9,0.37431758642196655,0,0.4433581233024597,0.08971557021141052,0.21428571428571427,0.02874779541446208,0.4433581233024597,36,0,0,0,0
rar_medicine:639,9,0.5333065390586853,0,0.5155343413352966,0.19441698491573334,0.2727272727272727,0.06104310361598805,0.0,36,1,0,0,0
rar_medicine:643,10,0.0,0,0.5213751196861267,0.12108459323644638,0.14285714285714285,0.02132885632885633,0.0,45,1,0,0,0
rar_medicine:644,10,0.0457608737051487,0,0.4939013123512268,0.08480073511600494,0.2222222222222222,0.023244039910706574,0.0,45,0,0,0,0
rar_medicine:647,8,0.4148949086666107,0,0.42770880460739136,0.18261010944843292,0.17647058823529413,0.07841303187941843,0.0,28,0,0,0,0
rar_medicine:648,8,0.5637893080711365,0,0.5379206538200378,0.11956284940242767,0.23076923076923078,0.03927699284842142,0.0,28,1,0,0,0
rar_medicine:649,12,0.298125684261322,0,0.3806142508983612,0.09519819915294647,0.25,0.03664275845179307,0.0654422864317894,66,0,0,0,0
rar_medicine:650,10,0.12753942608833313,0,0.34952282905578613,0.12819282710552216,0.21428571428571427,0.04053515876013295,0.0,45,0,0,0,0
rar_medicine:652,9,0.6378942728042603,0,0.6123118996620178,0.1931360363960266,0.3076923076923077,0.09653431220768682,0.22909393906593323,36,1,0,0,0
rar_medicine:653,10,0.0,0,0.3477517366409302,0.0898505225777626,0.125,0.023735673320296642,0.0,45,0,0,0,0
rar_medicine:656,13,0.32246100902557373,0,0.513792097568512,0.0802781730890274,0.26666666666666666,0.041343428243583044,0.0,78,1,0,0,0
rar_medicine:659,11,0.4419429302215576,0,0.667444109916687,0.0840437188744545,0.2857142857142857,0.03614702548913075,0.0,55,1,0,0,0
rar_medicine:666,10,0.08423534780740738,0,0.4951013922691345,0.06624188274145126,0.16666666666666666,0.019466736966736967,0.0,45,0,0,0,0
rar_medicine:669,9,0.020802827551960945,0,0.3011639714241028,0.06895571202039719,0.2,0.022107159362061323,0.0,36,0,0,0,0
rar_medicine:673,10,0.5032237768173218,0,0.5725989937782288,0.2175023853778839,0.6666666666666666,0.06590297091587081,0.0,45,2,0,0,0
rar_medicine:675,13,0.30564695596694946,0,0.5224339962005615,0.16840296983718872,0.2727272727272727,0.05804525149905001,0.0,78,1,0,0,0
rar_medicine:680,10,0.5605379939079285,0,0.6018304228782654,0.12932680547237396,0.3333333333333333,0.05511280658339482,0.0,45,3,0,0,0
rar_medicine:684,9,0.39730408787727356,0,0.5253936648368835,0.09556632488965988,0.35714285714285715,0.03303288487112017,0.0,36,1,0,0,0
rar_medicine:687,9,0.3752894103527069,0,0.601806640625,0.18113671243190765,0.21428571428571427,0.060429340086202835,0.24734637141227722,36,2,0,0,0
rar_medicine:695,10,0.7722923755645752,0,0.7632311582565308,0.19664980471134186,0.2857142857142857,0.06521112148563128,0.0,45,3,1,0,0
rar_medicine:696,10,0.23400205373764038,0,0.27464738488197327,0.06048103794455528,0.16666666666666666,0.023582321817615937,0.0,45,0,0,0,0
rar_medicine:703,9,0.1451253592967987,0,0.5475929379463196,0.0905633494257927,0.2222222222222222,0.040708982375649044,0.0,36,1,0,0,0
rar_medicine:713,11,0.10513411462306976,0,0.33737805485725403,0.10750961303710938,0.2,0.023248065066246885,0.0,55,0,0,0,0
rar_medicine:714,13,0.5796053409576416,0,0.566855788230896,0.097086101770401,0.26666666666666666,0.030387298606116237,0.13809485733509064,78,2,0,0,0
rar_medicine:716,10,0.45541566610336304,0,0.44528234004974365,0.11374492943286896,0.3333333333333333,0.050858005050808036,0.0,45,0,0,0,0
rar_medicine:717,9,0.5353518724441528,0,0.5322773456573486,0.09072985500097275,0.2727272727272727,0.04019575196045785,0.0,36,2,0,0,0
rar_medicine:719,11,0.3710365891456604,0,0.3497958481311798,0.12232370674610138,0.23076923076923078,0.07006202345985628,0.0,55,0,0,0,0
rar_medicine:720,10,0.4135385751724243,0,0.5214175581932068,0.23974308371543884,0.25,0.07239414174531057,0.0,45,2,0,0,0
rar_medicine:721,9,0.1538882553577423,0,0.43034276366233826,0.11535391211509705,0.14285714285714285,0.028198918456271396,0.0,36,0,0,0,0
rar_medicine:722,9,0.18892104923725128,0,0.4324997365474701,0.12866529822349548,0.23076923076923078,0.04105960354670365,0.0,36,0,0,0,0
rar_medicine:724,8,0.30626335740089417,0,0.6671478152275085,0.2094515711069107,0.5,0.07961413586413588,0.48184630274772644,28,1,0,0,0
rar_medicine:726,10,0.32765623927116394,0,0.40427201986312866,0.08995374292135239,0.25,0.03183558023599303,0.0,45,0,0,0,0
rar_medicine:729,10,0.09034532308578491,0,0.42481622099876404,0.08837340772151947,0.09523809523809523,0.017820057097662875,0.0,45,0,0,0,0
rar_medicine:730,9,0.3555842638015747,0,0.4950742721557617,0.151247039437294,0.2857142857142857,0.045468648735547595,0.4950742721557617,36,0,0,0,0
rar_medicine:734,10,0.0,0,0.3957313299179077,0.0947941243648529,0.25,0.024926739926739928,0.0,45,0,0,0,0
rar_medicine:739,14,0.33031654357910156,0,0.5133686661720276,0.13884808123111725,0.4166666666666667,0.04888607127873278,0.0,91,1,0,0,0
rar_medicine:740,10,0.2355358898639679,0,0.21615567803382874,0.04921748489141464,0.2,0.035410145410145415,0.0,45,0,0,0,0
rar_medicine:742,11,0.6408402919769287,0,0.5101065635681152,0.13857769966125488,0.3,0.032715128009245656,0.0,55,1,0,0,0
rar_medicine:743,10,0.34614941477775574,0,0.8090031743049622,0.15143366158008575,0.6666666666666666,0.07140381223714556,0.8090031743049622,45,2,1,1,1
rar_medicine:744,10,0.2994706630706787,0,0.5259524583816528,0.15769046545028687,0.2777777777777778,0.06548414357495885,0.0,45,1,0,0,0
rar_medicine:745,9,0.5081841945648193,0,0.593205451965332,0.20769737660884857,0.375,0.11064449969248731,0.0,36,2,0,0,0
rar_medicine:746,8,0.23158450424671173,0,0.4948616027832031,0.1238524466753006,0.3333333333333333,0.04357629415402525,0.0,28,0,0,0,0
rar_medicine:751,9,0.2732175290584564,0,0.7739391326904297,0.14742952585220337,0.42857142857142855,0.0414361872695206,0.7739391326904297,36,2,1,1,1
rar_medicine:761,8,0.36427706480026245,0,0.3480071723461151,0.09478134661912918,0.2222222222222222,0.036623891981034835,0.0,28,0,0,0,0
rar_medicine:763,11,0.57865309715271,0,0.563194990158081,0.13588787615299225,0.2727272727272727,0.04720623701907125,0.0,55,1,0,0,0
rar_medicine:764,10,0.42679211497306824,0,0.7104215621948242,0.17701923847198486,0.4166666666666667,0.0778393610746552,0.0,45,4,1,0,0
rar_medicine:765,9,0.43936362862586975,0,0.7101618051528931,0.15187665820121765,0.2,0.03626928626928627,0.0,36,1,1,0,0
rar_medicine:771,10,0.44400402903556824,0,0.3885181248188019,0.06746283918619156,0.16666666666666666,0.021960169460169456,0.0,45,0,0,0,0
rar_medicine:776,10,0.022689243778586388,0,0.48261451721191406,0.17638641595840454,0.3333333333333333,0.08149267399267399,0.0,45,0,0,0,0
rar_medicine:777,11,0.37456417083740234,0,0.7098262906074524,0.09587579220533371,0.4,0.04014716401797742,0.0,55,1,1,0,0
rar_medicine:778,11,0.0935608446598053,0,0.3649332821369171,0.05441487208008766,0.09090909090909091,0.010774560367861803,0.060977496206760406,55,0,0,0,0
rar_medicine:782,7,0.43441230058670044,0,0.47845613956451416,0.1626502424478531,0.23076923076923078,0.06944577753401282,0.0,21,0,0,0,0
rar_medicine:783,10,0.13561874628067017,0,0.44603675603866577,0.10659674555063248,0.23529411764705882,0.042636033075639124,0.0,45,0,0,0,0
rar_medicine:784,9,0.37060844898223877,0,0.8200383186340332,0.11583343893289566,0.75,0.04782671032671033,0.0,36,1,1,0,0
rar_medicine:788,9,0.5085597038269043,0,0.7895395159721375,0.3470982015132904,0.7777777777777778,0.1692925901259235,0.6555575132369995,36,12,3,1,0
rar_medicine:793,9,0.5836772322654724,0,0.535404622554779,0.2464393526315689,0.3333333333333333,0.12172919672919674,0.0,36,1,0,0,0
rar_medicine:800,9,0.45438534021377563,0,0.48981866240501404,0.10768018662929535,0.3333333333333333,0.03627676336009669,0.0,36,0,0,0,0
rar_medicine:803,11,0.35026413202285767,0,0.33699527382850647,0.039770305156707764,0.07142857142857142,0.008567115203338112,0.0,55,0,0,0,0
rar_medicine:806,11,0.4390447735786438,0,0.4463673233985901,0.09040632843971252,0.25,0.03635016361191424,0.07673858106136322,55,0,0,0,0
rar_medicine:807,10,0.5500515699386597,0,0.4832454323768616,0.1455870419740677,0.25,0.041147469088645555,0.3893355131149292,45,0,0,0,0
rar_medicine:808,8,0.5001672506332397,0,0.4964994490146637,0.21082337200641632,0.26666666666666666,0.0965758593647249,0.0,28,0,0,0,0
rar_medicine:809,9,0.0601503811776638,0,0.6200494170188904,0.14590653777122498,0.25,0.051960838725544606,0.6200494170188904,36,1,0,1,0
rar_medicine:811,10,0.6787891387939453,0,0.6329982876777649,0.19631648063659668,0.4,0.09362634279300946,0.0,45,1,0,0,0
rar_medicine:815,11,0.5158989429473877,0,0.5828419923782349,0.12814031541347504,0.375,0.04874986937258258,0.0,55,2,0,0,0
rar_medicine:816,7,0.4474751651287079,0,0.5458225011825562,0.18327189981937408,0.2,0.10693014579569203,0.0,21,1,0,0,0
rar_medicine:820,9,0.1484006941318512,0,0.6124699115753174,0.08189506828784943,0.2,0.029851398601398602,0.0,36,1,0,0,0
rar_medicine:824,8,0.4019874036312103,0,0.4736067056655884,0.1354629546403885,0.23076923076923078,0.056557018893927336,0.0,28,0,0,0,0
rar_medicine:825,8,0.4272577464580536,0,0.5130437612533569,0.21786536276340485,0.18181818181818182,0.05769276824949094,0.5130437612533569,28,1,0,1,0
rar_medicine:827,10,0.3383494019508362,0,0.48666617274284363,0.11094736307859421,0.2,0.03858275380014511,0.48666617274284363,45,0,0,0,0
rar_medicine:828,9,0.12794829905033112,0,0.2634746730327606,0.04560255631804466,0.1,0.011937830687830688,0.0,36,0,0,0,0
rar_medicine:831,9,0.3743159770965576,0,0.5033729076385498,0.0879516527056694,0.2727272727272727,0.04139250364740561,0.0,36,1,0,0,0
rar_medicine:833,10,0.0,0,0.17006468772888184,0.03781813383102417,0.09090909090909091,0.00966875716875717,0.005384927149862051,45,0,0,0,0
rar_medicine:834,10,0.26613888144493103,0,0.6418159008026123,0.13986821472644806,0.2727272727272727,0.04887300512429511,0.0,45,3,0,0,0
rar_medicine:838,11,0.15564261376857758,0,0.26511117815971375,0.04357646033167839,0.13333333333333333,0.01297126076537841,0.024021558463573456,55,0,0,0,0
rar_medicine:841,11,0.39000630378723145,0,0.3540259301662445,0.04585641622543335,0.18181818181818182,0.016635408170026802,0.0,55,0,0,0,0
rar_medicine:845,10,0.6794448494911194,0,0.641969621181488,0.223854660987854,0.375,0.07623908770967594,0.5612040162086487,45,4,0,1,0
rar_medicine:847,9,0.0,0,0.48320361971855164,0.19230784475803375,0.3333333333333333,0.1257921753503539,0.0,36,0,0,0,0
rar_medicine:854,8,0.47898751497268677,0,0.4622117280960083,0.15680451691150665,0.2857142857142857,0.04750042560884003,0.0,28,0,0,0,0
rar_medicine:855,8,0.47250235080718994,0,0.4592381715774536,0.08533941209316254,0.23076923076923078,0.026362954088517996,0.0,28,0,0,0,0
rar_medicine:857,9,0.3970785439014435,0,0.37694355845451355,0.16336411237716675,0.16666666666666666,0.042350088183421515,0.3346611559391022,36,0,0,0,0
rar_medicine:860,11,0.4596584439277649,0,0.524753749370575,0.12577123939990997,0.3076923076923077,0.04503795482123656,0.0,55,1,0,0,0
rar_medicine:861,10,0.529364824295044,0,0.485085666179657,0.16773276031017303,0.2,0.055123025123025124,0.0,45,0,0,0,0
rar_medicine:863,10,0.4007861018180847,0,0.5867281556129456,0.121988944709301,0.3,0.04648685555548301,0.5867281556129456,45,2,0,1,0
rar_medicine:866,8,0.24801042675971985,0,0.35282936692237854,0.0969192385673523,0.1875,0.037892950188935515,0.0,28,0,0,0,0
